x,y,r,g,b
130,9,255,255,255
131,9,255,255,255
132,9,255,255,255
133,9,255,255,255
134,9,255,255,255
135,9,255,255,255
136,9,255,255,255
137,9,255,255,255
138,9,255,255,255
139,9,255,255,255
140,9,255,255,255
0,10,255,255,255
1,10,255,255,255
2,10,255,255,255
3,10,255,255,255
4,10,255,255,255
5,10,255,255,255
6,10,255,255,255
7,10,255,255,255
8,10,255,255,255
9,10,255,255,255
10,10,255,255,255
11,10,255,255,255
12,10,255,255,255
13,10,255,255,255
14,10,255,255,255
15,10,255,255,255
16,10,255,255,255
17,10,255,255,255
18,10,255,255,255
19,10,255,255,255
20,10,255,255,255
21,10,255,255,255
22,10,255,255,255
23,10,255,255,255
24,10,255,255,255
25,10,255,255,255
26,10,255,255,255
27,10,255,255,255
28,10,255,255,255
29,10,255,255,255
30,10,255,255,255
31,10,255,255,255
32,10,255,255,255
33,10,255,255,255
34,10,255,255,255
35,10,255,255,255
36,10,255,255,255
37,10,255,255,255
38,10,255,255,255
39,10,255,255,255
40,10,255,255,255
41,10,255,255,255
42,10,253,253,253
43,10,255,255,255
44,10,208,208,208
45,10,80,80,80
46,10,79,79,79
47,10,76,76,76
48,10,72,72,72
49,10,75,75,75
50,10,78,78,78
51,10,124,124,124
52,10,182,182,182
53,10,194,194,194
54,10,204,204,204
55,10,211,211,211
56,10,219,219,219
57,10,224,224,224
58,10,228,228,228
59,10,231,231,231
60,10,237,237,237
61,10,240,240,240
62,10,242,242,242
63,10,242,242,242
64,10,244,244,244
65,10,244,244,244
66,10,244,244,244
67,10,242,242,242
68,10,237,237,237
69,10,233,233,233
70,10,229,229,229
71,10,228,228,228
72,10,226,226,226
73,10,221,221,221
74,10,211,211,211
75,10,208,208,208
76,10,210,210,210
77,10,204,204,204
78,10,200,200,200
79,10,188,188,188
80,10,178,178,178
81,10,163,163,163
82,10,135,135,135
83,10,123,123,123
84,10,101,101,101
85,10,90,90,90
86,10,87,87,87
87,10,86,86,86
88,10,76,76,76
89,10,55,55,55
90,10,41,41,41
91,10,43,43,43
92,10,41,41,41
93,10,48,48,48
94,10,57,57,57
95,10,56,56,56
96,10,166,166,166
97,10,255,255,255
98,10,253,253,253
99,10,255,255,255
100,10,255,255,255
101,10,255,255,255
102,10,255,255,255
103,10,255,255,255
104,10,255,255,255
105,10,255,255,255
106,10,255,255,255
107,10,255,255,255
108,10,255,255,255
109,10,255,255,255
110,10,255,255,255
111,10,255,255,255
112,10,255,255,255
113,10,255,255,255
114,10,255,255,255
115,10,255,255,255
116,10,255,255,255
117,10,255,255,255
118,10,255,255,255
119,10,255,255,255
120,10,255,255,255
121,10,255,255,255
122,10,255,255,255
123,10,255,255,255
124,10,255,255,255
125,10,255,255,255
126,10,255,255,255
127,10,255,255,255
128,10,255,255,255
129,10,255,255,255
130,10,255,255,255
131,10,255,255,255
132,10,255,255,255
133,10,255,255,255
134,10,255,255,255
135,10,255,255,255
136,10,255,255,255
137,10,255,255,255
138,10,255,255,255
139,10,255,255,255
140,10,255,255,255
0,11,255,255,255
1,11,255,255,255
2,11,255,255,255
3,11,255,255,255
4,11,255,255,255
5,11,255,255,255
6,11,255,255,255
7,11,255,255,255
8,11,255,255,255
9,11,255,255,255
10,11,255,255,255
11,11,255,255,255
12,11,255,255,255
13,11,255,255,255
14,11,255,255,255
15,11,255,255,255
16,11,255,255,255
17,11,255,255,255
18,11,255,255,255
19,11,255,255,255
20,11,255,255,255
21,11,255,255,255
22,11,255,255,255
23,11,255,255,255
24,11,255,255,255
25,11,255,255,255
26,11,255,255,255
27,11,255,255,255
28,11,255,255,255
29,11,255,255,255
30,11,255,255,255
31,11,255,255,255
32,11,255,255,255
33,11,255,255,255
34,11,255,255,255
35,11,255,255,255
36,11,255,255,255
37,11,255,255,255
38,11,255,255,255
39,11,255,255,255
40,11,255,255,255
41,11,255,255,255
42,11,254,254,254
43,11,255,255,255
44,11,241,241,241
45,11,112,112,112
46,11,73,73,73
47,11,71,71,71
48,11,73,73,73
49,11,84,84,84
50,11,94,94,94
51,11,138,138,138
52,11,181,181,181
53,11,195,195,195
54,11,206,206,206
55,11,211,211,211
56,11,217,217,217
57,11,226,226,226
58,11,229,229,229
59,11,232,232,232
60,11,236,236,236
61,11,238,238,238
62,11,239,239,239
63,11,241,241,241
64,11,241,241,241
65,11,241,241,241
66,11,241,241,241
67,11,240,240,240
68,11,236,236,236
69,11,231,231,231
70,11,228,228,228
71,11,227,227,227
72,11,224,224,224
73,11,218,218,218
74,11,212,212,212
75,11,206,206,206
76,11,207,207,207
77,11,208,208,208
78,11,192,192,192
79,11,178,178,178
80,11,173,173,173
81,11,152,152,152
82,11,131,131,131
83,11,122,122,122
84,11,101,101,101
85,11,91,91,91
86,11,91,91,91
87,11,87,87,87
88,11,76,76,76
89,11,58,58,58
90,11,43,43,43
91,11,44,44,44
92,11,47,47,47
93,11,46,46,46
94,11,53,53,53
95,11,49,49,49
96,11,150,150,150
97,11,255,255,255
98,11,253,253,253
99,11,255,255,255
100,11,255,255,255
101,11,255,255,255
102,11,255,255,255
103,11,255,255,255
104,11,255,255,255
105,11,255,255,255
106,11,255,255,255
107,11,255,255,255
108,11,255,255,255
109,11,255,255,255
110,11,255,255,255
111,11,255,255,255
112,11,255,255,255
113,11,255,255,255
114,11,255,255,255
115,11,255,255,255
116,11,255,255,255
117,11,255,255,255
118,11,255,255,255
119,11,255,255,255
120,11,255,255,255
121,11,255,255,255
122,11,255,255,255
123,11,255,255,255
124,11,255,255,255
125,11,255,255,255
126,11,255,255,255
127,11,255,255,255
128,11,255,255,255
129,11,255,255,255
130,11,255,255,255
131,11,255,255,255
132,11,255,255,255
133,11,255,255,255
134,11,255,255,255
135,11,255,255,255
136,11,255,255,255
137,11,255,255,255
138,11,255,255,255
139,11,255,255,255
140,11,255,255,255
0,12,255,255,255
1,12,255,255,255
2,12,255,255,255
3,12,255,255,255
4,12,255,255,255
5,12,255,255,255
6,12,255,255,255
7,12,255,255,255
8,12,255,255,255
9,12,255,255,255
10,12,255,255,255
11,12,255,255,255
12,12,255,255,255
13,12,255,255,255
14,12,255,255,255
15,12,255,255,255
16,12,255,255,255
17,12,255,255,255
18,12,255,255,255
19,12,255,255,255
20,12,255,255,255
21,12,255,255,255
22,12,255,255,255
23,12,255,255,255
24,12,255,255,255
25,12,255,255,255
26,12,255,255,255
27,12,255,255,255
28,12,255,255,255
29,12,255,255,255
30,12,255,255,255
31,12,255,255,255
32,12,255,255,255
33,12,255,255,255
34,12,255,255,255
35,12,255,255,255
36,12,255,255,255
37,12,255,255,255
38,12,255,255,255
39,12,255,255,255
40,12,255,255,255
41,12,255,255,255
42,12,255,255,255
43,12,254,254,254
44,12,255,255,255
45,12,139,139,139
46,12,72,72,72
47,12,72,72,72
48,12,73,73,73
49,12,85,85,85
50,12,103,103,103
51,12,147,147,147
52,12,174,174,174
53,12,195,195,195
54,12,206,206,206
55,12,210,210,210
56,12,218,218,218
57,12,224,224,224
58,12,229,229,229
59,12,231,231,231
60,12,234,234,234
61,12,235,235,235
62,12,238,238,238
63,12,241,241,241
64,12,239,239,239
65,12,239,239,239
66,12,239,239,239
67,12,238,238,238
68,12,234,234,234
69,12,230,230,230
70,12,227,227,227
71,12,228,228,228
72,12,224,224,224
73,12,218,218,218
74,12,213,213,213
75,12,207,207,207
76,12,210,210,210
77,12,213,213,213
78,12,189,189,189
79,12,171,171,171
80,12,161,161,161
81,12,144,144,144
82,12,130,130,130
83,12,118,118,118
84,12,102,102,102
85,12,98,98,98
86,12,99,99,99
87,12,85,85,85
88,12,79,79,79
89,12,63,63,63
90,12,51,51,51
91,12,51,51,51
92,12,44,44,44
93,12,51,51,51
94,12,58,58,58
95,12,60,60,60
96,12,128,128,128
97,12,253,253,253
98,12,254,254,254
99,12,255,255,255
100,12,255,255,255
101,12,255,255,255
102,12,255,255,255
103,12,255,255,255
104,12,255,255,255
105,12,255,255,255
106,12,255,255,255
107,12,255,255,255
108,12,255,255,255
109,12,255,255,255
110,12,255,255,255
111,12,255,255,255
112,12,255,255,255
113,12,255,255,255
114,12,255,255,255
115,12,255,255,255
116,12,255,255,255
117,12,255,255,255
118,12,255,255,255
119,12,255,255,255
120,12,255,255,255
121,12,255,255,255
122,12,255,255,255
123,12,255,255,255
124,12,255,255,255
125,12,255,255,255
126,12,255,255,255
127,12,255,255,255
128,12,255,255,255
129,12,255,255,255
130,12,255,255,255
131,12,255,255,255
132,12,255,255,255
133,12,255,255,255
134,12,255,255,255
135,12,255,255,255
136,12,255,255,255
137,12,255,255,255
138,12,255,255,255
139,12,255,255,255
140,12,255,255,255
0,13,255,255,255
1,13,255,255,255
2,13,255,255,255
3,13,255,255,255
4,13,255,255,255
5,13,255,255,255
6,13,255,255,255
7,13,255,255,255
8,13,255,255,255
9,13,255,255,255
10,13,255,255,255
11,13,255,255,255
12,13,255,255,255
13,13,255,255,255
14,13,255,255,255
15,13,255,255,255
16,13,255,255,255
17,13,255,255,255
18,13,255,255,255
19,13,255,255,255
20,13,255,255,255
21,13,255,255,255
22,13,255,255,255
23,13,255,255,255
24,13,255,255,255
25,13,255,255,255
26,13,255,255,255
27,13,255,255,255
28,13,255,255,255
29,13,255,255,255
30,13,255,255,255
31,13,255,255,255
32,13,255,255,255
33,13,255,255,255
34,13,255,255,255
35,13,255,255,255
36,13,255,255,255
37,13,255,255,255
38,13,255,255,255
39,13,255,255,255
40,13,255,255,255
41,13,255,255,255
42,13,255,255,255
43,13,253,253,253
44,13,255,255,255
45,13,155,155,155
46,13,66,66,66
47,13,85,85,85
48,13,82,82,82
49,13,92,92,92
50,13,105,105,105
51,13,137,137,137
52,13,174,174,174
53,13,193,193,193
54,13,208,208,208
55,13,213,213,213
56,13,218,218,218
57,13,226,226,226
58,13,229,229,229
59,13,230,230,230
60,13,234,234,234
61,13,236,236,236
62,13,238,238,238
63,13,236,236,236
64,13,237,237,237
65,13,237,237,237
66,13,238,238,238
67,13,237,237,237
68,13,234,234,234
69,13,231,231,231
70,13,228,228,228
71,13,229,229,229
72,13,228,228,228
73,13,221,221,221
74,13,212,212,212
75,13,213,213,213
76,13,219,219,219
77,13,211,211,211
78,13,189,189,189
79,13,167,167,167
80,13,164,164,164
81,13,150,150,150
82,13,144,144,144
83,13,131,131,131
84,13,111,111,111
85,13,111,111,111
86,13,95,95,95
87,13,84,84,84
88,13,82,82,82
89,13,72,72,72
90,13,57,57,57
91,13,61,61,61
92,13,44,44,44
93,13,45,45,45
94,13,57,57,57
95,13,63,63,63
96,13,128,128,128
97,13,255,255,255
98,13,254,254,254
99,13,255,255,255
100,13,255,255,255
101,13,255,255,255
102,13,255,255,255
103,13,255,255,255
104,13,255,255,255
105,13,255,255,255
106,13,255,255,255
107,13,255,255,255
108,13,255,255,255
109,13,255,255,255
110,13,255,255,255
111,13,255,255,255
112,13,255,255,255
113,13,255,255,255
114,13,255,255,255
115,13,255,255,255
116,13,255,255,255
117,13,255,255,255
118,13,255,255,255
119,13,255,255,255
120,13,255,255,255
121,13,255,255,255
122,13,255,255,255
123,13,255,255,255
124,13,255,255,255
125,13,255,255,255
126,13,255,255,255
127,13,255,255,255
128,13,255,255,255
129,13,255,255,255
130,13,255,255,255
131,13,255,255,255
132,13,255,255,255
133,13,255,255,255
134,13,255,255,255
135,13,255,255,255
136,13,255,255,255
137,13,255,255,255
138,13,255,255,255
139,13,255,255,255
140,13,255,255,255
0,14,255,255,255
1,14,255,255,255
2,14,255,255,255
3,14,255,255,255
4,14,255,255,255
5,14,255,255,255
6,14,255,255,255
7,14,255,255,255
8,14,255,255,255
9,14,255,255,255
10,14,255,255,255
11,14,255,255,255
12,14,255,255,255
13,14,255,255,255
14,14,255,255,255
15,14,255,255,255
16,14,255,255,255
17,14,255,255,255
18,14,255,255,255
19,14,255,255,255
20,14,255,255,255
21,14,255,255,255
22,14,255,255,255
23,14,255,255,255
24,14,255,255,255
25,14,255,255,255
26,14,255,255,255
27,14,255,255,255
28,14,255,255,255
29,14,255,255,255
30,14,255,255,255
31,14,255,255,255
32,14,255,255,255
33,14,255,255,255
34,14,255,255,255
35,14,255,255,255
36,14,255,255,255
37,14,255,255,255
38,14,255,255,255
39,14,255,255,255
40,14,255,255,255
41,14,255,255,255
42,14,255,255,255
43,14,254,254,254
44,14,255,255,255
45,14,136,136,136
46,14,90,90,90
47,14,103,103,103
48,14,86,86,86
49,14,101,101,101
50,14,123,123,123
51,14,133,133,133
52,14,174,174,174
53,14,196,196,196
54,14,208,208,208
55,14,213,213,213
56,14,219,219,219
57,14,227,227,227
58,14,231,231,231
59,14,231,231,231
60,14,234,234,234
61,14,235,235,235
62,14,236,236,236
63,14,235,235,235
64,14,236,236,236
65,14,235,235,235
66,14,235,235,235
67,14,235,235,235
68,14,230,230,230
69,14,228,228,228
70,14,228,228,228
71,14,226,226,226
72,14,227,227,227
73,14,222,222,222
74,14,217,217,217
75,14,216,216,216
76,14,217,217,217
77,14,210,210,210
78,14,186,186,186
79,14,171,171,171
80,14,168,168,168
81,14,163,163,163
82,14,156,156,156
83,14,137,137,137
84,14,128,128,128
85,14,122,122,122
86,14,97,97,97
87,14,81,81,81
88,14,79,79,79
89,14,74,74,74
90,14,58,58,58
91,14,73,73,73
92,14,62,62,62
93,14,42,42,42
94,14,51,51,51
95,14,53,53,53
96,14,122,122,122
97,14,253,253,253
98,14,255,255,255
99,14,255,255,255
100,14,255,255,255
101,14,255,255,255
102,14,255,255,255
103,14,255,255,255
104,14,255,255,255
105,14,255,255,255
106,14,255,255,255
107,14,255,255,255
108,14,255,255,255
109,14,255,255,255
110,14,255,255,255
111,14,255,255,255
112,14,255,255,255
113,14,255,255,255
114,14,255,255,255
115,14,255,255,255
116,14,255,255,255
117,14,255,255,255
118,14,255,255,255
119,14,255,255,255
120,14,255,255,255
121,14,255,255,255
122,14,255,255,255
123,14,255,255,255
124,14,255,255,255
125,14,255,255,255
126,14,255,255,255
127,14,255,255,255
128,14,255,255,255
129,14,255,255,255
130,14,255,255,255
131,14,255,255,255
132,14,255,255,255
133,14,255,255,255
134,14,255,255,255
135,14,255,255,255
136,14,255,255,255
137,14,255,255,255
138,14,255,255,255
139,14,255,255,255
140,14,255,255,255
0,15,255,255,255
1,15,255,255,255
2,15,255,255,255
3,15,255,255,255
4,15,255,255,255
5,15,255,255,255
6,15,255,255,255
7,15,255,255,255
8,15,255,255,255
9,15,255,255,255
10,15,255,255,255
11,15,255,255,255
12,15,255,255,255
13,15,255,255,255
14,15,255,255,255
15,15,255,255,255
16,15,255,255,255
17,15,255,255,255
18,15,255,255,255
19,15,255,255,255
20,15,255,255,255
21,15,255,255,255
22,15,255,255,255
23,15,255,255,255
24,15,255,255,255
25,15,255,255,255
26,15,255,255,255
27,15,255,255,255
28,15,255,255,255
29,15,255,255,255
30,15,255,255,255
31,15,255,255,255
32,15,255,255,255
33,15,255,255,255
34,15,255,255,255
35,15,255,255,255
36,15,255,255,255
37,15,255,255,255
38,15,255,255,255
39,15,255,255,255
40,15,255,255,255
41,15,255,255,255
42,15,255,255,255
43,15,254,254,254
44,15,255,255,255
45,15,161,161,161
46,15,104,104,104
47,15,95,95,95
48,15,82,82,82
49,15,124,124,124
50,15,133,133,133
51,15,146,146,146
52,15,172,172,172
53,15,195,195,195
54,15,205,205,205
55,15,215,215,215
56,15,225,225,225
57,15,227,227,227
58,15,232,232,232
59,15,231,231,231
60,15,232,232,232
61,15,235,235,235
62,15,236,236,236
63,15,237,237,237
64,15,237,237,237
65,15,235,235,235
66,15,235,235,235
67,15,232,232,232
68,15,231,231,231
69,15,229,229,229
70,15,229,229,229
71,15,229,229,229
72,15,227,227,227
73,15,220,220,220
74,15,219,219,219
75,15,222,222,222
76,15,220,220,220
77,15,212,212,212
78,15,191,191,191
79,15,186,186,186
80,15,182,182,182
81,15,175,175,175
82,15,165,165,165
83,15,148,148,148
84,15,136,136,136
85,15,124,124,124
86,15,96,96,96
87,15,80,80,80
88,15,78,78,78
89,15,74,74,74
90,15,66,66,66
91,15,70,70,70
92,15,68,68,68
93,15,46,46,46
94,15,47,47,47
95,15,48,48,48
96,15,108,108,108
97,15,252,252,252
98,15,255,255,255
99,15,255,255,255
100,15,255,255,255
101,15,255,255,255
102,15,255,255,255
103,15,255,255,255
104,15,255,255,255
105,15,255,255,255
106,15,255,255,255
107,15,255,255,255
108,15,255,255,255
109,15,255,255,255
110,15,255,255,255
111,15,255,255,255
112,15,255,255,255
113,15,255,255,255
114,15,255,255,255
115,15,255,255,255
116,15,255,255,255
117,15,255,255,255
118,15,255,255,255
119,15,255,255,255
120,15,255,255,255
121,15,255,255,255
122,15,255,255,255
123,15,255,255,255
124,15,255,255,255
125,15,255,255,255
126,15,255,255,255
127,15,255,255,255
128,15,255,255,255
129,15,255,255,255
130,15,255,255,255
131,15,255,255,255
132,15,255,255,255
133,15,255,255,255
134,15,255,255,255
135,15,255,255,255
136,15,255,255,255
137,15,255,255,255
138,15,255,255,255
139,15,255,255,255
140,15,255,255,255
0,16,255,255,255
1,16,255,255,255
2,16,255,255,255
3,16,255,255,255
4,16,255,255,255
5,16,255,255,255
6,16,255,255,255
7,16,255,255,255
8,16,255,255,255
9,16,255,255,255
10,16,255,255,255
11,16,255,255,255
12,16,255,255,255
13,16,255,255,255
14,16,255,255,255
15,16,255,255,255
16,16,255,255,255
17,16,255,255,255
18,16,255,255,255
19,16,255,255,255
20,16,255,255,255
21,16,255,255,255
22,16,255,255,255
23,16,255,255,255
24,16,255,255,255
25,16,255,255,255
26,16,255,255,255
27,16,255,255,255
28,16,255,255,255
29,16,255,255,255
30,16,255,255,255
31,16,255,255,255
32,16,255,255,255
33,16,255,255,255
34,16,255,255,255
35,16,255,255,255
36,16,255,255,255
37,16,255,255,255
38,16,255,255,255
39,16,255,255,255
40,16,255,255,255
41,16,255,255,255
42,16,255,255,255
43,16,254,254,254
44,16,250,250,250
45,16,138,138,138
46,16,101,101,101
47,16,79,79,79
48,16,92,92,92
49,16,132,132,132
50,16,141,141,141
51,16,150,150,150
52,16,177,177,177
53,16,194,194,194
54,16,208,208,208
55,16,219,219,219
56,16,224,224,224
57,16,226,226,226
58,16,230,230,230
59,16,229,229,229
60,16,229,229,229
61,16,234,234,234
62,16,235,235,235
63,16,236,236,236
64,16,238,238,238
65,16,238,238,238
66,16,238,238,238
67,16,235,235,235
68,16,232,232,232
69,16,233,233,233
70,16,230,230,230
71,16,231,231,231
72,16,230,230,230
73,16,221,221,221
74,16,223,223,223
75,16,222,222,222
76,16,218,218,218
77,16,209,209,209
78,16,195,195,195
79,16,194,194,194
80,16,189,189,189
81,16,174,174,174
82,16,167,167,167
83,16,156,156,156
84,16,142,142,142
85,16,123,123,123
86,16,95,95,95
87,16,84,84,84
88,16,78,78,78
89,16,73,73,73
90,16,68,68,68
91,16,78,78,78
92,16,75,75,75
93,16,49,49,49
94,16,45,45,45
95,16,50,50,50
96,16,92,92,92
97,16,250,250,250
98,16,255,255,255
99,16,254,254,254
100,16,255,255,255
101,16,255,255,255
102,16,255,255,255
103,16,255,255,255
104,16,255,255,255
105,16,255,255,255
106,16,255,255,255
107,16,255,255,255
108,16,255,255,255
109,16,255,255,255
110,16,255,255,255
111,16,255,255,255
112,16,255,255,255
113,16,255,255,255
114,16,255,255,255
115,16,255,255,255
116,16,255,255,255
117,16,255,255,255
118,16,255,255,255
119,16,255,255,255
120,16,255,255,255
121,16,255,255,255
122,16,255,255,255
123,16,255,255,255
124,16,255,255,255
125,16,255,255,255
126,16,255,255,255
127,16,255,255,255
128,16,255,255,255
129,16,255,255,255
130,16,255,255,255
131,16,255,255,255
132,16,255,255,255
133,16,255,255,255
134,16,255,255,255
135,16,255,255,255
136,16,255,255,255
137,16,255,255,255
138,16,255,255,255
139,16,255,255,255
140,16,255,255,255
0,17,255,255,255
1,17,255,255,255
2,17,255,255,255
3,17,255,255,255
4,17,255,255,255
5,17,255,255,255
6,17,255,255,255
7,17,255,255,255
8,17,255,255,255
9,17,255,255,255
10,17,255,255,255
11,17,255,255,255
12,17,255,255,255
13,17,255,255,255
14,17,255,255,255
15,17,255,255,255
16,17,255,255,255
17,17,255,255,255
18,17,255,255,255
19,17,255,255,255
20,17,255,255,255
21,17,255,255,255
22,17,255,255,255
23,17,255,255,255
24,17,255,255,255
25,17,255,255,255
26,17,255,255,255
27,17,255,255,255
28,17,255,255,255
29,17,255,255,255
30,17,255,255,255
31,17,255,255,255
32,17,255,255,255
33,17,255,255,255
34,17,255,255,255
35,17,255,255,255
36,17,255,255,255
37,17,255,255,255
38,17,255,255,255
39,17,255,255,255
40,17,255,255,255
41,17,255,255,255
42,17,253,253,253
43,17,254,254,254
44,17,198,198,198
45,17,104,104,104
46,17,107,107,107
47,17,79,79,79
48,17,95,95,95
49,17,122,122,122
50,17,147,147,147
51,17,159,159,159
52,17,176,176,176
53,17,200,200,200
54,17,209,209,209
55,17,217,217,217
56,17,225,225,225
57,17,229,229,229
